"Name","fips","pov_perc_all","pov_perc_under_18","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","total_pop","total_jail_pop","total_jail_pretrial","unemployment","X2020.Total.Population","X2020.LCDC.Total","Ratio.of.LCDCs.to.100.000.Population","X2020.LCSW.Total","Ratio.of.LCSWs.to.100.000.Population","X2020.LPC.Total","Ratio.of.LPCs.to.100.000.Population","X2020.LBSW.Total","Ratio.of.LBSWs.to.100.000.Population","X2020.LMSW.Total","Ratio.of.LMSWs.to.100.000.Population","X2020.Primary.Care.Physician.Total","Ratio.of.Primary.Care.Physicians.to.100.000.Population","MSA_type","Central_Outlying","CBSA.Code","CBSA.Title","CBSA.level","RUCC_2013","State","NCHS_2013","UIC_2013","opioid_per_100","alc_est_per_capita","vet_percent_2020","percent_uninsured","Temp_MH_Services_NewApp_2020","Ext_MH_Services_NewApp_2020","Modification_NewApp_2020","Auth_Meds_NewApp_2020","Temp_MH_Services_Hearing_2020","Ext_MH_Services_Hearing_2020","Modification_Hearing_2020","Auth_Meds_Hearing_2020","Temp_MH_Services_NewApp_2020_per100k","Ext_MH_Services_NewApp_2020_per100k","Modification_NewApp_2020_per100k","Auth_Meds_NewApp_2020_per100k","Temp_MH_Services_Hearing_2020_per100k","Ext_MH_Services_Hearing_2020_per100k","Modification_Hearing_2020_per100k","Auth_Meds_Hearing_2020_per100k","X2020.Psychiatrist.Total","Ratio.of.Psychiatrists.to.100.000.Population","Total Traffic Fatalities","Total Traffic Fatalities BAC gt 08","Percent Traffic Fatalities BAC gt 08","Traffic_Fatalities_per_100k","Total.number.of.waivered.providers","Patient.capacity","High.need.for.treatment.services","Low.to.no.patient.capacity","I_35","percent_comp"
"Somervell","48425","8.3000000000000007","12.800000000000001",1.5803,,21.9491,2.4583,2.8973,9016,40,27,"     3.4",9294,"0",0,"0",0,"5",53.8,"4",43,"3",32.3,"9",96.8,,,,,,1,"TX",2,1,45.7,,6.75719717544813,22.1984326839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10.7596298687325,"0","0","No","Yes","Non I-35 Corridor",0.875
"Starr","48427","25.199999999999999","35.299999999999997",1.4763,,21.2032,2.8972,3.2109,64525,205,0,"    13.4",64731,"5",7.7,"0",0,"19",29.4,"10",15.4,"8",12.4,"17",26.3,"Micropolitan Statistical Area","Central","40100","Rio Grande City-Roma, TX","Micropolitan Statistical Area-Central",4,"TX",5,5,25.6,,1.26668689320388,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,4,2,45,6.17941944354328,"0","0","No","Yes","Non I-35 Corridor",0.953125
"Stephens","48429","15.6","23.5",2.4691,,22.085,2.9492,2.2634,9433,32,23,"     3.2",9570,"17",177.6,"0",0,"5",52.2,"2",20.9,"0",0,"7",73.1,,,,,,7,"TX",6,11,18.6,,6.26304801670146,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,60,20.8986415882968,"0","0","No","Yes","Non I-35 Corridor",0.875
"Sterling","48431","10.199999999999999","13.5",,0,14.4509,,,1311,2.56,1.31,"     3.6",1252,"0",0,"0",0,"0",0,"0",0,"1",79.9,"0",0,"Metropolitan Statistical Area","Outlying","41660","San Angelo, TX","Metropolitan Statistical Area-Outlying",8,"TX",6,7,1.1,,3.06122448979592,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,47,239.61661341853,"0","0","No","Yes","Non I-35 Corridor",0.921875
"Stonewall","48433","14.300000000000001","22.5",,0,21.2544,,,1362,2,2,"     3.3",1523,"0",0,"0",0,"0",0,"1",65.7,"0",0,"1",65.7,,,,,,9,"TX",6,12,2.4,,10.8433734939759,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,131.319763624425,"1","30","No","No","Non I-35 Corridor",0.84375
"Sutton","48435","11.699999999999999","17.300000000000001",1.8425,,10.2178,,,3758,7,2,"     5.7",4381,"1",22.8,"0",0,"0",0,"0",0,"0",0,"2",45.7,,,,,,7,"TX",6,11,15,,7.47330960854093,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,68.4775165487332,"0","0","No","Yes","Non I-35 Corridor",0.84375
"Swisher","48437","19.600000000000001","27.199999999999999",2.0499,0,13.0125,1.426,1.9608,7462,13,13,"     3.3",7414,"0",0,"1",13.5,"1",13.5,"1",13.5,"0",0,"4",54,,,,,,6,"TX",6,6,6.5,,4.40395925979056,23.2821360230446,4,0,0,0,0,0,0,0,53.9519827353655,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes","Non I-35 Corridor",0.828125
"Tarrant","48439","10.5","15.4",1.9166,0.2814,20.7678,4.0888,3.1752,2084931,3501,2519,"     3.5",2143755,"375",17.5,"754",35.2,"1,826",85.2,"415",19.4,"1,365",63.7,"1,793",83.6,"Metropolitan Statistical Area","Central","19100","Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Central",1,"TX",1,1,45.1,8.85987188720009,5.64653375279536,16.5802299976349,4593,42,16,314,4732,34,6,237,214.250229153984,1.95917910395544,0.746353944363978,14.6471961581431,220.734179045647,1.58600213177345,0.279882729136492,11.0553678008914,152,7.1,173,73,42,8.06995202343551,"145","10,020","No","No","Non I-35 Corridor",0.984375
"Taylor","48441","12.199999999999999","16.899999999999999",2.1353,0.455,19.8483,3.4213,4.0279,137640,547,416,"     3.1",139457,"55",39.4,"35",25.1,"200",143.4,"68",48.8,"92",66,"122",87.5,"Metropolitan Statistical Area","Central","10180","Abilene, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,72.7,11.8708452041785,8.69923467962684,17.41743683815,334,0,0,42,389,0,0,40,239.500347777451,0,0,30.1168101995597,278.939027800684,0,0,28.6826763805331,10,7.2,13,4,28,9.32186982367325,"5","290","No","Yes","Non I-35 Corridor",0.984375
"Terrell","48443","14","13.199999999999999",,0,14.2857,,,823,2,1,"     3.1",1054,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,,,,,,9,"TX",6,12,72.3,,10.1315789473684,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,16,474.38330170778,"0","0","No","Yes","Non I-35 Corridor",0.84375
"Terry","48445","18.5","27.399999999999999",1.7771,,15.4281,1.8578,4.8465,12287,77,65,"     4.0",13040,"1",7.7,"0",0,"0",0,"1",7.7,"0",0,"4",30.7,,,,,,6,"TX",6,6,20.5,,3.31332938889358,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,15.3374233128834,"0","0","Yes","Yes","Non I-35 Corridor",0.875
"Throckmorton","48447","13.5","27.699999999999999",,0,11.7089,3.481,,1515,86.23,75.45,"     1.9",1519,"0",0,"0",0,"1",65.8,"0",0,"0",0,"1",65.8,,,,,,9,"TX",6,12,18.5,,7.43055555555556,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes","Non I-35 Corridor",0.796875
"Titus","48449","14.300000000000001","21.399999999999999",1.4462,0.3385,17.1385,3.0154,5.8462,33033,119,87,"     3.7",32953,"1",3,"4",12.1,"25",75.9,"10",30.3,"14",42.5,"30",91,"Micropolitan Statistical Area","Central","34420","Mount Pleasant, TX","Micropolitan Statistical Area-Central",7,"TX",5,8,49.4,,5.39571798892694,20.7215860486031,93,0,0,0,0,0,0,0,282.220131702728,0,0,0,0,0,0,0,2,6.1,7,1,14,21.2423755045064,"0","0","No","Yes","Non I-35 Corridor",0.96875
"Tom Green","48451","12","16.600000000000001",2.0669,0.4011,17.9426,3.6375,3.4063,118189,454.49,321.11,"     3.3",123276,"41",33.3,"33",26.8,"125",101.4,"42",34.1,"40",32.4,"126",102.2,"Metropolitan Statistical Area","Central","41660","San Angelo, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,46.6,18.332875011458,8.14729631759206,13.0231380462646,473,15,0,49,383,1,0,34,383.69187838671,12.1678185534897,0,39.7482072747331,310.684967065771,0.811187903565982,0,27.5803887212434,10,8.1,7,4,61,5.67831532496187,"2","130","No","Yes","Non I-35 Corridor",0.984375
"Travis","48453","10.199999999999999","10.9",2.4612,0.2881,18.503,3.0947,3.3085,1248743,2441,1784,"     2.7",1291502,"386",29.9,"1,451",112.3,"1,698",131.5,"176",13.6,"1,239",95.9,"1,321",102.3,"Metropolitan Statistical Area","Central","12420","Austin-Round Rock-Georgetown, TX","Metropolitan Statistical Area-Central",1,"TX",1,1,39.1,23.7949818166035,4.28836727670696,13.7411847710609,1975,26,2,594,1663,21,0,479,152.922720986882,2.01315987121971,0.154858451632286,45.9929601347888,128.764802532245,1.626013742139,0,37.0885991659324,241,18.7,123,48,39,9.52379477538556,"152","10,475","No","No","I-35 Corridor",0.984375
"Trinity","48455","16.800000000000001","26.5",1.5468,,15.2359,3.4803,2.3202,14740,7,4,"     5.4",14233,"2",14.1,"0",0,"3",21.1,"0",0,"0",0,"3",21.1,,,,,,7,"TX",5,8,20.5,,10.8660491104249,26.1826246976852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,21.0777769971194,"0","0","No","Yes","Non I-35 Corridor",0.875
"Tyler","48457","18.899999999999999","27.899999999999999",1.7354,,17.1367,6.1667,2.82,21696,34,29,"     6.0",21343,"1",4.7,"0",0,"6",28.1,"4",18.7,"4",18.7,"3",14.1,,,,,,6,"TX",6,6,9.8,,7.63208404889383,26.2936353683472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,40,32.797638570023,"0","0","No","Yes","Non I-35 Corridor",0.875
"Upshur","48459","12.6","17.800000000000001",1.572,,18.8636,3.2008,2.2159,41260,200,148,"     4.4",41655,"8",19.2,"4",9.6,"16",38.4,"8",19.2,"2",4.8,"7",16.8,"Metropolitan Statistical Area","Outlying","30980","Longview, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,7.7,,6.73725912158857,18.6485171318054,31,0,0,0,0,0,0,0,74.4208378345937,0,0,0,0,0,0,0,1,2.4,9,2,21,21.6060496939143,"1","30","No","Yes","Non I-35 Corridor",0.953125
"Upton","48461","12.1","17",,0,16.0326,,,3671,47,29,"     3.7",3983,"0",0,"0",0,"0",0,"0",0,"0",0,"2",50.2,,,,,,8,"TX",6,7,3.7,,5.53204353083434,24.1987973451614,5,0,0,0,4,0,0,0,125.533517449159,0,0,0,100.426813959327,0,0,0,0,0,7,2,23,175.746924428822,"0","0","No","Yes","Non I-35 Corridor",0.84375
"Uvalde","48463","19","30.699999999999999",1.7507,0,14.4884,1.811,1.9318,26846,129,84,"     3.9",27937,"5",17.9,"1",3.6,"15",53.7,"3",10.7,"6",21.5,"15",53.7,"Micropolitan Statistical Area","Central","46620","Uvalde, TX","Micropolitan Statistical Area-Central",6,"TX",5,3,23.6,,5.40628562123433,26.7224907875061,40,0,0,0,40,0,0,0,143.179296273759,0,0,0,143.179296273759,0,0,0,1,3.6,5,1,26,17.8974120342199,"0","0","No","Yes","Non I-35 Corridor",0.96875
"Val Verde","48465","15.6","24.300000000000001",1.5934,,14.8589,1.3822,1.5166,49208,1160,1182,"     4.4",48253,"2",4.1,"8",16.6,"8",16.6,"2",4.1,"5",10.4,"23",47.7,"Micropolitan Statistical Area","Central","19620","Del Rio, TX","Micropolitan Statistical Area-Central",5,"TX",5,8,21.1,14.7102088849662,7.23111839616694,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,6,2,38,12.434460033573,"0","0","No","Yes","Non I-35 Corridor",0.96875
"Van Zandt","48467","12.9","17.699999999999999",1.4054,,20.6508,3.2287,2.2917,56019,158,152,"     3.1",55469,"18",32.5,"5",9,"22",39.7,"9",16.2,"8",14.4,"11",19.8,,,,,,6,"TX",6,4,18.2,,6.40567004249173,22.6406246423721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,23,28.84494041717,"0","0","No","Yes","Non I-35 Corridor",0.875
"Victoria","48469","16.5","24.399999999999999",2.9577,0.1217,18.757,2.6582,3.3602,92035,392,350,"     4.3",97744,"17",17.4,"14",14.3,"82",83.9,"14",14.3,"32",32.7,"87",89,"Metropolitan Statistical Area","Central","47020","Victoria, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,67.5,12.0456860018178,6.09511711691981,22.8458166122437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1,25,11,42,25.5770175151416,"2","130","Yes","Yes","Non I-35 Corridor",0.984375
"Walker","48471","18","20.800000000000001",1.2736,,15.6117,3.763,2.8946,72480,63,92,"     4.5",73997,"22",29.7,"8",10.8,"79",106.8,"12",16.2,"10",13.5,"38",51.4,"Micropolitan Statistical Area","Central","26660","Huntsville, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,25.6,7.85340314136126,4.81151832460733,26.1826246976852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,17,5,30,22.9739043474735,"3","160","No","Yes","Non I-35 Corridor",0.96875
"Waller","48473","12.6","17.399999999999999",1.643,,15.6224,2.005,2.6177,53126,85,69,"     4.2",50731,"6",11.8,"7",13.8,"19",37.5,"4",7.9,"6",11.8,"5",9.9,"Metropolitan Statistical Area","Outlying","26420","Houston-The Woodlands-Sugar Land, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,4.4,,3.70461668486108,19.623938202858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.9,10,4,37,19.7118132897045,"0","0","No","Yes","Non I-35 Corridor",0.953125
"Ward","48475","9.8000000000000007","14.4",1.8972,0,15.8103,1.7391,2.4506,11720,43,26,"     4.5",13592,"1",7.4,"0",0,"1",7.4,"1",7.4,"0",0,"1",7.4,,,,,,6,"TX",6,6,32.5,,5.45345242184816,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,31,80.9299587992937,"0","0","No","Yes","Non I-35 Corridor",0.890625
"Washington","48477","11.699999999999999","17.600000000000001",1.3156,0.6322,14.4712,1.7427,2.3407,35108,84,88,"     3.6",35155,"4",11.4,"4",11.4,"16",45.5,"6",17.1,"11",31.3,"28",79.6,"Micropolitan Statistical Area","Central","14780","Brenham, TX","Micropolitan Statistical Area-Central",6,"TX",5,3,29.2,11.1716240748499,6.04105571847507,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.7,2,1,25,5.68909116768596,"0","0","No","Yes","Non I-35 Corridor",0.984375
"Webb","48479","19.899999999999999","30.300000000000001",2.0956,0.3276,14.5442,1.4976,2.3244,275910,544,461,"     4.3",276183,"94",34,"8",2.9,"125",45.3,"35",12.7,"40",14.5,"116",42,"Metropolitan Statistical Area","Central","29700","Laredo, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,16.2,5.61557986477684,2.05754846245423,28.8039803504944,0,0,56,0,0,0,0,0,0,0,20.2764109304338,0,0,0,0,0,8,2.9,20,5,23,7.24157533229779,"5","395","No","Yes","Non I-35 Corridor",0.984375
"Wharton","48481","13.800000000000001","20.600000000000001",1.5457,0.2728,14.8754,1.4184,3.2551,41619,130,121,"     3.8",41941,"1",2.4,"7",16.7,"25",59.6,"6",14.3,"4",9.5,"23",54.8,"Micropolitan Statistical Area","Central","20900","El Campo, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,31.5,,5.32595621842675,19.623938202858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,9,1,14,21.4587158150736,"0","0","No","Yes","Non I-35 Corridor",0.96875
"Wheeler","48483","13.5","20.300000000000001",1.3793,0,14.5977,2.4138,2.1839,5191,3,2,"     4.3",5783,"0",0,"0",0,"2",34.6,"1",17.3,"0",0,"3",51.9,,,,,,9,"TX",6,10,4.3,,5.77154308617235,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,13,121.044440601764,"0","0","Yes","Yes","Non I-35 Corridor",0.890625
"Wichita","48485","16","20.899999999999999",2.1193,0.1793,24.4593,6.8743,3.7387,132064,485,400,"     3.6",133138,"27",20.3,"42",31.5,"149",111.9,"117",87.9,"45",33.8,"125",93.9,"Metropolitan Statistical Area","Central","48660","Wichita Falls, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,78.2,19.3274062620796,8.54503285659065,19.3027421832085,447,17,0,108,189,15,0,10,335.741861827577,12.7687061545164,0,81.1188390992805,141.957968423741,11.2665054304556,0,7.51100362030374,25,18.8,14,7,47,10.5154050684252,"4","680","No","No","Non I-35 Corridor",0.984375
"Wilbarger","48487","14.6","21.100000000000001",5.1969,,20.0219,10.3939,3.1729,12820,30,,"     4.8",13038,"4",30.7,"12",92,"14",107.4,"17",130.4,"6",46,"5",38.3,"Micropolitan Statistical Area","Central","46900","Vernon, TX","Micropolitan Statistical Area-Central",6,"TX",5,5,49.6,,4.70241328470552,21.9790354371071,0,8,0,114,0,0,0,0,0,61.3591041570793,0,874.36723423838,0,0,0,0,5,38.3,3,0,3,23.0096640589047,"2","130","No","No","Non I-35 Corridor",0.9375
"Willacy","48489","24.699999999999999","34",2.657,0,23.1884,3.9855,3.6232,21515,62,52,"     8.4",22134,"1",4.5,"3",13.6,"11",49.7,"5",22.6,"9",40.7,"7",31.6,"Micropolitan Statistical Area","Central","39700","Raymondville, TX","Micropolitan Statistical Area-Central",6,"TX",5,5,16.2,,3.347550089268,22.7710723876953,1,0,0,0,2,0,0,0,4.51793620674076,0,0,0,9.03587241348152,0,0,0,0,0,4,3,75,18.071744826963,"0","0","No","Yes","Non I-35 Corridor",0.96875
"Williamson","48491","5.5999999999999996","6.2999999999999998",2.0875,0.1303,18.9043,2.7049,1.8703,566719,626,466,"     2.7",589914,"107",18.1,"237",40.2,"504",85.4,"56",9.5,"211",35.8,"509",86.3,"Metropolitan Statistical Area","Central","12420","Austin-Round Rock-Georgetown, TX","Metropolitan Statistical Area-Central",1,"TX",2,1,29.2,7.06055824385855,5.74893640079013,10.2283902466297,296,0,0,35,58,0,0,28,50.1768054326563,0,0,5.93306820994247,9.83194160504751,0,0,4.74645456795397,55,9.3,39,15,39,6.61113314822161,"35","2,205","No","Yes","I-35 Corridor",0.984375
"Wilson","48493","9.4000000000000004","11.5",1.5632,,17.1738,3.293,2.3135,50224,117,0,"     3.0",51802,"5",9.7,"8",15.4,"27",52.1,"6",11.6,"15",29,"16",30.9,"Metropolitan Statistical Area","Outlying","41700","San Antonio-New Braunfels, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,12.1,,8.88589632785963,19.5224091410637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,5,3,52,9.65213698312806,"0","0","No","Yes","Non I-35 Corridor",0.953125
"Winkler","48495","11.800000000000001","16.899999999999999",1.8088,0,14.7287,1.5504,,7720,88.23,68.62,"     5.4",9295,"1",10.8,"0",0,"0",0,"0",0,"1",10.8,"1",10.8,,,,,,6,"TX",6,6,8.2,,3.36285457579258,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,43,43.0338891877353,"0","0","No","Yes","Non I-35 Corridor",0.875
"Wise","48497","10","12.4",1.4419,,19.6777,3.5765,2.7566,68305,186,169,"     3.3",65807,"7",10.6,"10",15.2,"34",51.7,"8",12.2,"18",27.4,"41",62.3,"Metropolitan Statistical Area","Outlying","19100","Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,45,5.82818510315888,6.69658468352955,21.9790354371071,48,0,0,45,12,0,0,0,72.9405686325163,0,0,68.381783092984,18.2351421581291,0,0,0,2,3,14,3,19,21.2743325178173,"0","0","No","Yes","Non I-35 Corridor",0.96875
"Wood","48499","13.5","21.399999999999999",1.7599,,18.8675,3.1045,1.8037,45129,151,105,"     4.3",45292,"18",39.7,"3",6.6,"25",55.2,"11",24.3,"5",11,"21",46.4,,,,,,6,"TX",6,6,29.2,,9.57563053319359,22.6406246423721,21,0,0,0,0,0,0,0,46.3658041155171,0,0,0,0,0,0,0,0,0,11,5,42,24.2868497747947,"0","0","No","Yes","Non I-35 Corridor",0.875
"Yoakum","48501","10.800000000000001","14.9",1.3699,0,13.2005,,2.2416,8591,15,9,"     4.8",9225,"0",0,"0",0,"1",10.8,"0",0,"0",0,"4",43.4,,,,,,7,"TX",6,9,15.8,,3.26228229789446,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,10.840108401084,"0","0","No","Yes","Non I-35 Corridor",0.875
"Young","48503","14.800000000000001","22.100000000000001",1.8628,,21.0838,3.2458,3.1329,18045,80,68,"     3.2",18712,"3",16,"3",16,"10",53.4,"9",48.1,"4",21.4,"16",85.5,,,,,,7,"TX",6,11,37.7,,6.77226171153523,21.9790354371071,1,0,0,0,0,0,0,0,5.34416417272339,0,0,0,0,0,0,0,0,0,3,0,10,16.0324925181702,"0","0","Yes","Yes","Non I-35 Corridor",0.875
"Zapata","48505","24.600000000000001","39.5",2.459,0,15.4247,2.0864,2.608,14190,156,83,"     8.5",14409,"3",20.8,"0",0,"1",6.9,"0",0,"0",0,"0",0,"Micropolitan Statistical Area","Central","49820","Zapata, TX","Micropolitan Statistical Area-Central",6,"TX",5,5,3.8,,2.94477644178847,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes","Non I-35 Corridor",0.90625
"Zavala","48507","27.199999999999999","39",2.7128,0,14.3124,2.5257,2.7128,11983,64,20,"     9.2",12682,"2",15.8,"0",0,"2",15.8,"3",23.7,"0",0,"2",15.8,,,,,,7,"TX",6,9,2.6,,3.64012409513961,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,53,23.6555748304684,"0","0","No","Yes","Non I-35 Corridor",0.890625
